Name,Length,Status,Premium,URL,Registered,Expires,Grace Period Ends,Price Premium Ends
april12th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/40830008819207563628113518050164611249853048697803268481518960554501069549460,2022-04-27 22:40:20,2024-04-27 10:18:44,2024-07-26 10:18:44,2024-08-16 10:18:44
april13th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/24963054434150378282183288563873846683458530284039180282466741747837559154109,2022-04-27 20:53:55,2023-04-28 02:43:07,2023-07-27 02:43:07,2023-08-17 02:43:07
april14th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/54531187781095809971657666976425678794214593252945641490414155364329387665019,2022-04-28 17:07:06,2023-04-28 22:56:18,2023-07-27 22:56:18,2023-08-17 22:56:18
april15th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/54581556110859281830422552654140168459866364001629791719259069274816782544153,2022-04-28 17:48:42,2023-04-28 23:37:54,2023-07-27 23:37:54,2023-08-17 23:37:54
april16th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/10869715116458979026275575029346628567896650250297924141385246297016997059238,2022-04-28 04:07:47,2023-04-28 09:56:59,2023-07-27 09:56:59,2023-08-17 09:56:59
april17th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/21899985675151921805512946053320933051662698160205396720716422386188790461309,2022-04-28 17:08:59,2023-04-28 22:58:11,2023-07-27 22:58:11,2023-08-17 22:58:11
april18th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/27089664100482080328979653358011236665639984898706940117306641536770627256603,2022-04-28 17:25:30,2023-04-28 23:14:42,2023-07-27 23:14:42,2023-08-17 23:14:42
april19th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/28865637842598225969187898404529822943171300817715396218205094326904565970373,2022-04-28 19:00:50,2023-04-29 00:50:02,2023-07-28 00:50:02,2023-08-18 00:50:02
april20th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/4057807793336774779268059619840451301432679683273880103247106379895677499411,2022-03-06 03:54:11,2024-03-05 15:32:35,2024-06-03 15:32:35,2024-06-24 15:32:35
april21st,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/45292451971162230434915677902627482811992788306096357968798520829286074141279,2022-04-28 17:08:59,2023-04-28 22:58:11,2023-07-27 22:58:11,2023-08-17 22:58:11
april22nd,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/69498802288953110617446371721138367575856488723040999815647187759724047055916,2022-04-27 17:14:18,2024-04-27 04:52:42,2024-07-26 04:52:42,2024-08-16 04:52:42
april23rd,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/109397485713137585098121553854288390048540210476202394782146114879993972553202,2022-04-27 17:59:31,2023-04-27 23:48:43,2023-07-26 23:48:43,2023-08-16 23:48:43
april24th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/60959876327829272403707504827945673362730425493563733499576170628621328159404,2022-04-27 20:51:17,2023-04-28 02:40:29,2023-07-27 02:40:29,2023-08-17 02:40:29
april25th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/8503552988514212329137638516564114514034352568883885549203678498142349656872,2022-04-27 22:58:17,2023-04-28 04:47:29,2023-07-27 04:47:29,2023-08-17 04:47:29
april26th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/13175699032697388058881411440425617862937472506585917162962623991495445339159,2022-04-28 17:17:35,2023-04-28 23:06:47,2023-07-27 23:06:47,2023-08-17 23:06:47
april27th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/11535097233022354556179189494913072405408963545363846843070137506970190786673,2022-04-28 18:31:50,2023-04-29 00:21:02,2023-07-28 00:21:02,2023-08-18 00:21:02
april28th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/58541194359313893996803469350050434508233760962716506164616142457166914900708,2022-04-28 06:47:07,2023-04-28 12:36:19,2023-07-27 12:36:19,2023-08-17 12:36:19
april29th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/27520002295608351422971866736558079611473709271440781173268083843684803297785,2022-04-28 06:50:10,2023-04-28 12:39:22,2023-07-27 12:39:22,2023-08-17 12:39:22
april30th,9,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/8851070712450756156399999271801658983404033853826437973927209183983720536229,2022-04-27 20:32:26,2023-04-28 02:21:38,2023-07-27 02:21:38,2023-08-17 02:21:38
may1st,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/16581716916839579209871956477949801882196787566724515392171226014054272701961,2022-04-27 18:03:45,2023-04-27 23:52:57,2023-07-26 23:52:57,2023-08-16 23:52:57
may2nd,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/28679065132098313016536527608843669324356254706041032945362999733696959599059,2022-04-27 20:06:59,2023-04-28 01:56:11,2023-07-27 01:56:11,2023-08-17 01:56:11
may3rd,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/100163253882031888547509166508978307403439349199540554812320162735908314761967,2022-04-28 01:12:00,2023-04-28 07:01:12,2023-07-27 07:01:12,2023-08-17 07:01:12
may4th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/31341008258597613592075606553445260480690669675812519807874856895708955708920,2022-04-27 17:31:24,2023-04-27 23:20:36,2023-07-26 23:20:36,2023-08-16 23:20:36
may5th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/94867107306600561284157651810187111330642347395673658741335527985190729687840,2022-04-27 20:15:56,2023-04-28 02:05:08,2023-07-27 02:05:08,2023-08-17 02:05:08
may6th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/114408897071454510033623646819580830282995766816792493684562711211589901203053,2022-04-27 20:19:12,2023-04-28 02:08:24,2023-07-27 02:08:24,2023-08-17 02:08:24
may7th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/65714582544973373374816894354024760480952618789835921704071472893578119523599,2022-04-27 20:32:58,2023-04-28 02:22:10,2023-07-27 02:22:10,2023-08-17 02:22:10
may8th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/90107836033982207536792881840430873124680011979412923563399136352532281776775,2022-04-27 20:04:29,2023-04-28 01:53:41,2023-07-27 01:53:41,2023-08-17 01:53:41
may9th,6,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/38724324625776115001046597299979419704419778725932291214935194476928729428531,2022-04-27 20:35:31,2023-04-28 02:24:43,2023-07-27 02:24:43,2023-08-17 02:24:43
may10th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/20787158735639867279354219848294558320646152816232235668352690251818118726961,2022-04-27 20:43:02,2023-04-28 02:32:14,2023-07-27 02:32:14,2023-08-17 02:32:14
may11th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/82809840689491668411335640878622164628725073496264155142263099670495183462230,2022-04-27 22:57:14,2023-04-28 04:46:26,2023-07-27 04:46:26,2023-08-17 04:46:26
may12th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/6409699172629648160163191211735902479333294937049033713356872704775507604987,2022-04-27 20:16:46,2023-04-28 02:05:58,2023-07-27 02:05:58,2023-08-17 02:05:58
may13th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/87219430644653774520535744201693924062914554760417228519646465318030929791804,2022-04-27 20:03:21,2023-04-28 01:52:33,2023-07-27 01:52:33,2023-08-17 01:52:33
may14th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/103533800698867330595806410602643926657099292635936631991286695492380475998906,2022-04-28 04:37:21,2027-04-28 09:43:21,2027-07-27 09:43:21,2027-08-17 09:43:21
may15th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/71843074966699480095252929193007659551517679149232551024331564384980118950286,2022-04-27 20:40:55,2023-04-28 02:30:07,2023-07-27 02:30:07,2023-08-17 02:30:07
may16th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/30583731856016009883529533204009892872309823932749459842755102611379738693290,2022-04-28 17:05:35,2023-04-28 22:54:47,2023-07-27 22:54:47,2023-08-17 22:54:47
may17th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/91577792975669236205423424273664173528655546655875722517986219503789428485715,2022-04-28 17:30:35,2023-04-28 23:19:47,2023-07-27 23:19:47,2023-08-17 23:19:47
may18th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/26146953068279560933002860930915550119027342671201836786058761043014457716688,2022-04-27 20:09:16,2023-04-28 01:58:28,2023-07-27 01:58:28,2023-08-17 01:58:28
may19th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/52488504528534517874576335143117741791334640100664333261767687548993206398499,2022-04-28 03:23:42,2032-04-27 13:35:42,2032-07-26 13:35:42,2032-08-16 13:35:42
may20th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/108956812269405911589586486340471406279010866615461548754872873921650410150971,2022-04-27 20:38:54,2023-04-28 02:28:06,2023-07-27 02:28:06,2023-08-17 02:28:06
may21st,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/90853065171883476358361579955736414816883560776069107397075583943171309700531,2022-04-28 03:45:29,2027-04-28 08:51:29,2027-07-27 08:51:29,2027-08-17 08:51:29
may22nd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/108729555819219043930721103998851434610956832419405739778438360845274086323505,2022-04-27 20:40:55,2023-04-28 02:30:07,2023-07-27 02:30:07,2023-08-17 02:30:07
may23rd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/111082070753267781303207112428969493651473578898077753844539307360677243264563,2022-04-28 17:29:53,2024-04-28 05:08:17,2024-07-27 05:08:17,2024-08-17 05:08:17
may24th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/39796103810229116931428891998034425620567757700808409875402433983848318788474,2022-04-28 02:30:27,2023-04-28 08:19:39,2023-07-27 08:19:39,2023-08-17 08:19:39
may25th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/55852260027038939310557021881729624490381961988107146494604822852930866319925,2022-04-27 20:40:43,2023-04-28 02:29:55,2023-07-27 02:29:55,2023-08-17 02:29:55
may26th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/78404564426316376634341580558075839499288212594448374523178254107777093604060,2022-04-28 04:35:14,2023-04-28 10:24:26,2023-07-27 10:24:26,2023-08-17 10:24:26
may27th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/66056684246010942839731529116115745811528899146475545531966518073559115447788,2022-04-28 17:39:12,2023-04-28 23:28:24,2023-07-27 23:28:24,2023-08-17 23:28:24
may28th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/94338315679554837233511092763234556510373163961090229208119206524173759597490,2022-04-27 21:02:57,2024-04-27 08:41:21,2024-07-26 08:41:21,2024-08-16 08:41:21
may29th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/33896899344042801312355547492780640392783830627065238224015278153058483852451,2022-04-27 20:10:05,2023-04-28 01:59:17,2023-07-27 01:59:17,2023-08-17 01:59:17
may30th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/33682121616082512441597128665162296271445704935310021802094715172094016130868,2022-04-27 20:02:33,2023-04-28 01:51:45,2023-07-27 01:51:45,2023-08-17 01:51:45
may31st,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/38845453472605557808748204426375844804806990833765285215825043032293507821038,2022-04-28 17:35:50,2023-04-28 23:25:02,2023-07-27 23:25:02,2023-08-17 23:25:02
june1st,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/21730079793630194941477749356443857029237831732662883023366801936202101826407,2022-04-27 18:06:34,2023-04-27 23:55:46,2023-07-26 23:55:46,2023-08-16 23:55:46
june2nd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/76421229541900626459953829653215803566394451043123256371418736954261766022637,2022-04-27 20:24:40,2023-04-28 02:13:52,2023-07-27 02:13:52,2023-08-17 02:13:52
june3rd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/66005898567161864285194665988570832898234682481244923486404494250033423574371,2022-04-27 23:36:30,2023-04-28 05:25:42,2023-07-27 05:25:42,2023-08-17 05:25:42
june4th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/97093496054562425940190597321957804157579748237380462167517440505557572293390,2022-04-28 03:44:20,2024-04-27 15:22:44,2024-07-26 15:22:44,2024-08-16 15:22:44
june5th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/112609532699474872820100793258864531082764985685715122827229068278212511558722,2022-04-28 14:35:59,2023-04-28 20:25:11,2023-07-27 20:25:11,2023-08-17 20:25:11
june6th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/97834175990945986070447813521405331481015421311642979903998996942937893822580,2022-04-27 20:03:21,2023-04-28 01:52:33,2023-07-27 01:52:33,2023-08-17 01:52:33
june7th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/15654708072265624481884207067811708032366183405761075075054628269070717026824,2022-04-27 20:38:54,2023-04-28 02:28:06,2023-07-27 02:28:06,2023-08-17 02:28:06
june8th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/92185542129275099636794973253162623984642116702012038662920900909849074856107,2022-04-27 21:09:15,2023-04-28 02:58:27,2023-07-27 02:58:27,2023-08-17 02:58:27
june9th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/97961044053701843166627701805184387246315227290679210648679896307378973092122,2022-04-27 20:09:16,2023-04-28 01:58:28,2023-07-27 01:58:28,2023-08-17 01:58:28
june10th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/76418083470044835833664328474670342886191925016762552323960027536056727062390,2022-04-27 20:24:40,2023-04-28 02:13:52,2023-07-27 02:13:52,2023-08-17 02:13:52
june11th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/1948070789829924215311160199904307569938372506832712906854881944621702903853,2022-04-27 23:56:39,2023-04-28 05:45:51,2023-07-27 05:45:51,2023-08-17 05:45:51
june12th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/91408016620366586105944524274458409520766725981477320290726326091928628055113,2022-04-27 23:51:17,2023-04-28 05:40:29,2023-07-27 05:40:29,2023-08-17 05:40:29
june13th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/19447494371641265864386159733947130266535228034931099460466773713347630240660,2022-04-27 20:46:57,2025-04-27 14:14:33,2025-07-26 14:14:33,2025-08-16 14:14:33
june14th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/57517039092757858763787286298357443660428083060133346656584895822683703915270,2022-04-28 03:38:08,2027-04-28 08:44:08,2027-07-27 08:44:08,2027-08-17 08:44:08
june15th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/114331515610991081670150096661995812683981099778617983967473574893333822360050,2022-04-27 20:23:38,2023-04-28 02:12:50,2023-07-27 02:12:50,2023-08-17 02:12:50
june16th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/37473639282740750943291164793947907033277772055297632218939950542443780589002,2022-04-28 15:51:57,2024-04-28 03:30:21,2024-07-27 03:30:21,2024-08-17 03:30:21
june17th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/113047587304832103328092049737786678741313870172623519500678395062723947993814,2022-04-27 21:14:09,2023-04-28 03:03:21,2023-07-27 03:03:21,2023-08-17 03:03:21
june18th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/109778896812234571881853080252096770497564730497770015397489946103852426173191,2022-04-27 22:09:20,2023-04-28 03:58:32,2023-07-27 03:58:32,2023-08-17 03:58:32
june19th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/85437008353168928230680843700142518705290453268722945118044893162599712836497,2022-04-27 20:03:21,2023-04-28 01:52:33,2023-07-27 01:52:33,2023-08-17 01:52:33
june20th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/48006177246691849944383584469792299286800088973788040108909521981304057553412,2022-04-27 20:29:41,2023-04-28 02:18:53,2023-07-27 02:18:53,2023-08-17 02:18:53
june21st,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/6719118284131954924810375232955169029846947178943049878920346874017882849954,2022-04-27 21:21:20,2025-04-27 14:48:56,2025-07-26 14:48:56,2025-08-16 14:48:56
june22nd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/75979285686655214133505131043954756968353592023740146154480809995562263957542,2022-04-27 20:41:42,2024-04-27 08:20:06,2024-07-26 08:20:06,2024-08-16 08:20:06
june23rd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/23384951554067073603121719350992541161994804626967524666960875034184269374613,2022-04-27 22:57:44,2023-04-28 04:46:56,2023-07-27 04:46:56,2023-08-17 04:46:56
june24th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/14333736942609935198587343303901749945629840151700692047702576632071915338751,2022-04-28 16:39:21,2023-04-28 22:28:33,2023-07-27 22:28:33,2023-08-17 22:28:33
june25th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/114006865381045414290955653138002113185750639912230772737399675784915268991649,2022-04-27 20:31:32,2023-04-28 02:20:44,2023-07-27 02:20:44,2023-08-17 02:20:44
june26th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/112345983166474160867673936283015374977955069055098920562724100090628689438482,2022-04-27 20:32:10,2023-04-28 02:21:22,2023-07-27 02:21:22,2023-08-17 02:21:22
june27th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/107848005007803330279423943432916230949304142267056239854783210361158825699489,2022-04-28 17:43:32,2024-04-28 05:21:56,2024-07-27 05:21:56,2024-08-17 05:21:56
june28th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/55634529747239195695278180633803001040223545098137189598025494544280152952652,2022-04-27 12:48:42,2023-04-27 18:37:54,2023-07-26 18:37:54,2023-08-16 18:37:54
june29th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/11137949377193876759081754195207061675701258888428826303617617254318312180150,2022-04-28 17:45:51,2024-04-28 05:24:15,2024-07-27 05:24:15,2024-08-17 05:24:15
june30th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/13511190924680226912028453546825360705634724656891311964377825187644674572190,2022-04-28 16:49:22,2024-04-28 04:27:46,2024-07-27 04:27:46,2024-08-17 04:27:46
july1st,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/98125268338521813279760601729351401982130664994177525426365540104005143461563,2022-04-27 17:10:59,2024-04-27 04:49:23,2024-07-26 04:49:23,2024-08-16 04:49:23
july2nd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/98494500118575789902807378297570707520831262813530572166425316074561207484023,2022-04-28 08:34:56,2023-04-28 14:24:08,2023-07-27 14:24:08,2023-08-17 14:24:08
july3rd,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/101000245432959271785961466087965624155470408588202266744910400640621862119981,2022-04-27 17:55:49,2027-04-27 23:01:49,2027-07-26 23:01:49,2027-08-16 23:01:49
july4th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/3078032285689825991717735154070825300198322550503393903045958122278839380283,2021-07-04 10:21:01,2022-07-04 16:10:13,2022-10-02 16:10:13,2022-10-23 16:10:13
july5th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/53394077712568572459526213224925923921538200408018422896310219432485309086527,2022-04-27 22:25:21,2023-04-28 04:14:33,2023-07-27 04:14:33,2023-08-17 04:14:33
july6th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/92168842123229797323345854359733221102801475844296565834689265062995557523647,2022-04-28 17:31:41,2024-04-28 05:10:05,2024-07-27 05:10:05,2024-08-17 05:10:05
july7th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/26714255854353793027173646693845372271724674841752835790962458828102634650470,2022-04-27 23:56:39,2023-04-28 05:45:51,2023-07-27 05:45:51,2023-08-17 05:45:51
july8th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/92504542865798613532925770829418757578678186111851378604648118375654536568119,2022-04-27 21:12:23,2023-04-28 03:01:35,2023-07-27 03:01:35,2023-08-17 03:01:35
july9th,7,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/16890947701377631703115016522882660737102974443441501007567033669743340644568,2022-04-28 02:39:21,2023-04-28 08:28:33,2023-07-27 08:28:33,2023-08-17 08:28:33
july10th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/50330099730739995932095440492616710983200673683974326165630205316870350443438,2022-04-27 14:17:18,2023-04-27 20:06:30,2023-07-26 20:06:30,2023-08-16 20:06:30
july11th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/79717054659438454587685500020611661607632496858155193284166098551049667998281,2022-04-27 20:03:21,2023-04-28 01:52:33,2023-07-27 01:52:33,2023-08-17 01:52:33
july12th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/106376892845568008438337208459267429362582388505796624813723072333519745111441,2022-04-27 20:06:59,2028-04-27 07:02:11,2028-07-26 07:02:11,2028-08-16 07:02:11
july13th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/96734575994452431114564499667069279459570285217279431274712565155870048323837,2021-05-03 00:06:49,2023-05-03 11:45:13,2023-08-01 11:45:13,2023-08-22 11:45:13
july14th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/47034521024004780997962754346002207566981926797579147197710075242487720257438,2022-04-28 00:33:42,2023-04-28 06:22:54,2023-07-27 06:22:54,2023-08-17 06:22:54
july15th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/103923776871119610175160719418706556454453937983599515459690831866106868364654,2022-04-28 09:49:59,2023-04-28 15:39:11,2023-07-27 15:39:11,2023-08-17 15:39:11
july16th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/86742344511004040348595221339111999902432389924950159940770888320117552004384,2022-04-28 03:44:20,2027-04-28 08:50:20,2027-07-27 08:50:20,2027-08-17 08:50:20
july17th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/91205876153330037168764789964809373368413435038368222133385207336827225285375,2022-04-28 03:19:34,2032-04-27 13:31:34,2032-07-26 13:31:34,2032-08-16 13:31:34
july18th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/75205991740968213239612695947352039046429236406909713253029750399951080038836,2022-04-28 00:28:51,2024-04-27 12:07:15,2024-07-26 12:07:15,2024-08-16 12:07:15
july19th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/81386778714237053505879726630603494161609365498195522669609769169245450927337,2022-04-28 03:10:55,2027-04-28 08:16:55,2027-07-27 08:16:55,2027-08-17 08:16:55
july20th,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/44357429381504424280061327641057267907565522879944470126645105440938590523136,2022-04-27 20:08:24,2023-04-28 01:57:36,2023-07-27 01:57:36,2023-08-17 01:57:36
july21st,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/35190947003693007277749479478233696372634067518347020939161873290814433738618,2022-04-27 12:44:30,2026-04-27 12:01:18,2026-07-26 12:01:18,2026-08-16 12:01:18
july22nd,8,Currently Owned,,https://opensea.io/assets/0x57f1887a8bf19b14fc0df6fd9b2acc9af147ea85/38620503280224748736813552217027569178671190440158175076455976405897841607466,2022-04-28 17:53:06,2024-04-28 05:31:30,2024-07-27 05:31:30,2024-08-17 05:31:30
